dataset,text,source,label,uid
toxic,"Sorry, The Racist Alt-Right Ain't Getting the Last Laugh with Their Mass Banning

 Numerous tech platforms, social media networks, payment services and others have shut down access to alt-right, Nazi and white supremacist groups.

Kicked those Nazis right off Ted's series of tubes.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ATKZ8G
toxic,"If I remember right Longs Drugs ,SBS and Gary Kings kept money in the state, the others send the profits out immediately and this money was replaced by oil money and Federal money so now that money is gone and we have a deficit budget and are looking at an income tax or sales tax to pay the state's debt. When you think of the dollars the slipped through Alaska's hands and out of state and still are isn't it embarrassing to have been part of the squandering.
Billions of barrels of oil, tons of gold, millions of pounds of fish, forests of trees,
Anchorage turned into a junk selling welfare city and we need to support this with an income tax and let the profiting companies off the hook, God what stupid people we are.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",zFPrZV
toxic,"The article itself is hate-filled and  replete with anti-Christian and anti-West rhetoric.  Whilst claiming 'Racism'and 'Islamophobia', the author is herself displaying all the signs of virulent 'Westophobia'.
The 'asylum seekers', in truth economic migrants, she supports are invariably unwelcomed and unwanted in the UK, and there solely because of the ease of getting generous welfare benefits, without the need to actually work for these (Canada suffers the same issue).  There are numerous accounts, backed up with relevant photographs, in the UK media showing the complete lack of integration by these economic migrants, who refuse to follow the proscibed rules and regulations of their unwilling host country, but instead demand that their customs are allowed and followed ('Sharia Law' springs immediately to mind).
How does she feel about the massacre of 50 Coptic Christians yesterday in Egypt?  Since most Canadian papers haven't reported it, she might claim 'ignorance is bliss'",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",Y7vQLH
toxic,Fake Christians support people like Moore.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",zWQ6ys
toxic,"This Muslim says ""WTG El-Papa.""  Wholeheartedly agree.  Heard her speak one time in which she said, ""You girls, please don't kill your babies--give them to me.""  Wept until my beard was met because it was clear to me and everyone present that she meant every word she said.  I won't pray to her, as I only pray to God, but I certainly have no problem revering her as a saint.  A MUCH better choice than some of the Church's earlier picks.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",jyBY7n
toxic,Spoken like a Black Racist! Well done. Let your hatred continue!,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",4YbonF
toxic,"Let me just make sure I understand you:

A ""fetus"" becomes a person when it is born----because----""it"" is able to survive on ""its"" own? 

So--from your view we become people when we can survive on our own?

What about all the people on a coma--and being supported by life support. They can't survive on their own--so are they not people subject to rights?  Do we get to kill them from your view?",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",6bZBGg
toxic,"Well, some of them are stupid...they aren't supermen...Al Green, Maxine Waters, Al Franken...plenty of stupid democrats...the guy who thinks Guam will flip over...you know.

Biggest problem for America is the weakling Republican and collaborator crowd on Capitol Hill.  Ryan must be primaried and if necessary defeated in the general election..better to have one less Republican than Ryan back again.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JdSusv
toxic,My greatest fear is what will all the social workers do when all their junkie clients are dead?,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",Z4XUlf
toxic,"I have never seen anything more evil in my life. This judge with a badge has made the decision to ruin innocent lives. Worse yet, this idiot actually thinks he is doing good. I've been in the Marine Corps for 24 years and we pride ourselves on professionalism. This is not professional, it is pure evil. Any parent with a teen that does or does not smoke weed should be terrified. Praying that some constitutional lawyer can sue the hell out of these self righteous, unprofessional punks with badges. Russ USMC retired",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ALJpun
toxic,"More hatred of our military from the Denver Post and its chief supplier of Fake News, the Washington Post.  The DP has to print almost every column from the WP because there are very few real reporters at the DP. Its the bastard child of the WP!",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",dz6dIc
toxic,The truth is the Chump and his team of idiots have the ball in their court but haven't learned how to dribble the dam👹 Thing,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",mnvZzF
toxic,"Just want to post my support for the intersex community - which imo is one of the communities which gets abuse based on the worst misinformation and basic ignorance that people tend to have around what intersex actually MEANS. I hate how many people hurl slurs at intersex people based on conflation with gender identities. I can imagine you've experienced enough bigotry and challenges surrounding your sex, without having the added numbskull calling you a 'special snowflake' because they think your chromosomes are some kind of personal choice/cry for attention. Wishing you support and a respite from morons.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",yyD6rj
toxic,"Maybe I should.  You alt-lefties are so gullible and watch such garbage that it's bound to make a fortune.  Perhaps I can start a World Wide News, lefty version.  

First headline:  ""Trump Gives Birth To Alien Baby""

Seconds later this board will be filled with the alt-left bombarding articles with how Trump gave birth to an alien baby, showing their TDS.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",l8BYcg
toxic,"They're all guilty, I wish we had the death penalty.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",9bdSVz
toxic,Sad to say that some might make it back. Maybe put them in a sleeping bag full of rocks and drop them in the Yukon. Killing people buy supplying drugs is worse than shooting them. They can talk prevention and response all they want but what's wrong with stopping the providers?,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",8H93dZ
toxic,"""Great letter Nancy Carol Moody! Is't it about time we quite glorifying Stupid?""

Oh this is too funny for words!  I've just been scrubbed for being ""uncivil"" --- to myself!!!!  What does this say about algorithms?
After I had placed the comment above, referring to glorifying  reckless stupid behavior, I noticed-- after the editing time was over-- that I'd made a typo, spelling ""isn't"" as ""is't.""  Figuring someone would point out my own ""stupid"" mistake I tried to correct it by using some humor reflecting upon myself--I added the comment (spelling altered not to get flagged again):  
""(continued) And isn't it stupid to spell ""isn't"" ""is't?"" Must be Al---heimer's.""
We'll see if this explanation gets by the censors.  (And being 81 I think I have the right to make that joke.)",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",J68JZ8
toxic,Most ridiculous thing I have read in days.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",0TO2qt
toxic,"I don't see the point in arguing about the relative merits of Madonna, Beyonce and Lady Gaga.  It's all really bad.  Mediocre music + inane lyrics + semi-erotic dancing = musical garbage bin fire.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",nlGQy-
toxic,"""The Trump White House is illegitimate.""  -- how so?
.
""doesn't have enough respect to from Congress to make demands on Congress."" - that's not how politics works.
.
""hasn't achieved even just one legislative agenda item."" -- that's false.
.
""Trump's demands have been turned away every single time Trump has made demands before.""-- that's also false.
.
""The only thing Trump deserves from Congress, and is likely to get, ...is his own impeachment.""  -- actually, that's not ""likely"" at all (unless you're Maxine Waters).
.
""Dump Trump""  -- that's sort of hard once the country elects him POTUS.
.
""...and his racist and xenophobic supremacist agenda.""   - which part of his agenda is ""racist?""
LOL",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",vA5SAk
toxic,Lucky suicide wannabe.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",211DqA
toxic,"Hypocrisy and claiming moral high-ground are 99.9% of the ACLU's leftist DNA which is why you work there and why you're pissed--it's like your boyfriend cheated on you.

Here we have an openly gay man who has managed to achieve great popularity across a wide spectrum of society, and who, by the way, openly reveals his dating of black men, and you just can't stand the fact that he is conservative. That makes you the very definition of a hypocrite-intolerant not only of another person's perspective, but in denial of their very right to express themselves.

A perfect example of the hate, intolerance and propensity for violence of the left. You are nothing more than a caricature of Faulkner's ""The Bad Seed,"" and I hope you enjoy the same fate.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JVjyyA
toxic,"Liberal dementia strikes again! The last sentence shows you are a shameless liar who did not offer an honest invitation, for the fact remains you do not have the nature to behave like a gentleman, and why you troll the board daily. I do not meet strangers off the internet, and especially strangers who exhibit they are lying emotional cripples. You have every opportunity to act like a gentleman on this board, but opt to act like a troll instead.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ihsPgT
toxic,"That is laughable logic!
Anyone who owns a gun is a gun owner. That is simply how language works.
Law enforcement officers don't own their guns, the department does. 
I love this new talking point from the ammosexuals. ""Someone who owns a gun isn't a gun owner!"" My goodness, that is silly.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",30K3Vf
toxic,"Ridiculous comment.  Ganot is coaching with one hand tied behind his back due to the sanctions caused by Coach Fib.  Recruiting to a mid-major with a post-season ban limits the talent you can get.  Getting scholarships back and with the post-season ban gone, the constraints are finally being lifted.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",qdGd61
toxic,"I called for her resignation; what more do you want? Off with her head - LOL.

I'm with the majority of Americans, who recognize Trump is a disaster.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JA3xNd
toxic,Because the mental midget is a pervert!,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",WD6k8O
toxic,"So the US isn't REALLY free then, is it, if it is mandatory to ""respect the song and the skycloth""?

Land of the free my ass.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JA_L_4
toxic,"You, Mr. Grisham, are a complete and total jerk using religion as an excuse for your mean behavior.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",DyNhwm
toxic,"I am in fact old enough to remember when only white males were first class citizens. I was born in 1949. Throughout the 50s and 60s women and minorities were openly discriminated against in employment. Very few women held public office. Blacks were kept from voting throughout the south and were unable to buy housing in places like Eugene, Oregon. As late as the late 50s people as prominent as Louis Armstrong and Ella Fitzgerald could not get a hotel room in Eugene. (I recommend a trip to the Mims house near Skinner Butte if you think open racism was something that happened long ago and far away.) As for homosexuality, that was more likely to get you jail than matrimony.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ZQJ1aZ
toxic,"As a US citizen, I can tell you, the trumps are no farce. It's a real tragedy for us and the world. I hope I live long enough to see them all die. They are a disgrace to civilized people.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",WJz4v2
toxic,"Stole 2 million casino chips of the casino he just burned down , stupid and evil.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",DHt04C
toxic,"all three abrahamist death cults are blots on humanity.
all three are equally insane and bloodthirsty.
is that clear enough for you?",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",i93i3N
toxic,Governor Walker spending state money like a drunken sailor.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",O0f4If
toxic,"Sympathy for a convicted terrorists and murderer is rooted in a contemptible moral cowardice. Have you no shame, sir? Khadr fought against Canada and our Allies and is an unrepentant traitor. Losing sleep over lost sleep, have some self-respect.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",CIqLhj
toxic,"So Tancredo wants to speak at a white supremacy convention? Forget 2018, Tom. You're as much of a fool as Trump. Strike three, you're out.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",XL3WWR
toxic,"Yeah, if you can't pay for unexpected health problems you shouldn't have accidents, catch a virus, get pregnant with a infant with health issues or be old and poor and expect to live beyond your station. Losers, plan your lives better. It all your fault we can't give more millionaires tax credits.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",o5Y5oS
toxic,"This is the corrupt government that permeates every level of government in the United States.  If the government(s) of this country worked for the people, we would be way better off.  Problem is massive corruption, which in this election cycle has never been more obvious.  Just look at the Alaska legislature for example.  We pay the oil companies to take our oil now, no wonder we are broke!
Stupidity only a government could implement!",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",uaXooe
toxic,"Wavemaker, ignore Kabooby's ridiculous comments. He's just projecting his social failures onto you.  The Booby knows he's way more unpopular than 99.99% of the people on here.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",RJezAB
toxic,"""Even a child can see…"" That's a sick defense for the Assad regime, which has specialized in the torture and wholesale murder of children.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",_Z1_gn
toxic,"And J Trudeau our PM cheers the export of deeply discounted Canada OIl and export of Canadian Jobs to the US. He is either stupid or paying off, building future payoffs with his big oil US soon to be buddies.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",Av6Nrn
toxic,Richard you are truly an embarrassment to yourself with your lack of knowledge (even though that doesn't stop you from typing). How much did you pay for a years dues after tax cut? I agree you deserve every dime you make and that is why we represent you and continue to 365-days a year. By the way the teamsters are still representing you for free as they make sure your retirement is in good shape. I also agree you should be able to work and you are not forced to join a union. The rest of your B.S. Is just purley you bitching about where you are in life I'm proud to be Union and all that it has done for the working people of this country.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ZjJeai
toxic,"Well, your being presumptuous about what I feel or think Charles.   You've never heard me question white privalage.  I'n sure how you twisted 
that into my denying it.   

You don't know what I have done or not done to influence my sphere of friends and family.  In short your provided a negetive stereotype for all white men that gave zero regard for me as a person.  That's just being a jerk.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",L1AH4u
toxic,"I'm not gay, just slutty, where's my parade",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",EqoOf5
toxic,"If this Northam guy isn't a total jerk, or sex pervert, he could play this game all the way to the White House",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",lUw0sR
toxic,"What is so ""abysmally stupid"" is your attempt to use a definition of a term created by gun control activists as though it were an accepted term and definition.  You realize, of course, that when the police shoot 2 or more criminals in an attempt to provide safety and security for the populace, or a homeowner shoots two or more invaders of their home, that the definition you are using for ""mass shootings"" has been satisfied, yes?  Intentional distortion of the facts to bolster a political argument is, indeed, an ""abysmally stupid"" tactic/",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",Tv8xzG
toxic,"LenG: may I make a suggestion....nevery get ""trolled"" into a silly, pointless argument with GBA.......you remember the ""never argue with a fool"" advice...mine is ""never argue with a troll""   regards, Gary Crum",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",cCjKaX
toxic,"Mugabe! So saith the genocide maniac of Zimbabwe, I am surprised that he was awake for long enough to sprout this rubbish ! It just goes to show to what depths of ingorance the UN has sunk, that a terrorist like Mugabe even gets a chance to speak.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",nstByL
toxic,FM:  Obviously your opinion is irrelevant and in the minority.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",UZgZEe
toxic,I agree that the federal judiciary will be busy if the Trump administration pursues actions and policies that are illegal or unconstitutional.  However do not underestimate the president.  He has a number of flaws in character and temperament but he is not dumb or lazy.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",PG1U2c
toxic,"The whole country will be a safe space on November 9! Your kind is dying off and current events prove it. Good riddance. Continue dying, thanks.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",IZTBeD
toxic,"Its time to FACE it: Trump is inciting rioting. He is using hate speech. He needs to be stopped. MAKE all media tell the truth and that will cover him and his stupid tv too. MAKE him honest. Make it the law, then we have a roadway to stopping this madness in the media.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",GlfKe9
toxic,Are you talking about that white guy who ran over people and killed a woman with his car? The one that the Chump doesn't know is a terrorist? Why don't you do him a favor and send him your dictionary.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",pPfshM
toxic,Left wing idiot...,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",_DVMaQ
toxic,"“A big part of my tour was to introduce myself and make connections with people who maybe weren’t following the leadership race but are inclined to support the Conservative party,”
===========
Conservatives aren't my enemy - they're my stupid neighbours.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",CYjpmT
toxic,Too bad hitlery is not the wanker in chief so she could import these fine people. After all you have to go along with this stupidity or you are a hater.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",BOdOYI
toxic,"yeah...pass a state income tax THAT TRUMP's TAX PLAN WON'T ALLOW TO BE DEDUCTED!
STUPID STUPID PEOPLE!",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",UzvUsu
toxic,"Cory Gardner is an embarrassment to every Coloradan. He represents the worst of the status quo in our dysfunctional government. If he had any shame or real moral compass, he would resign in shame. He is a coward and a wholly-owned subsidiary of his corporate owners.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",o8DE9H
toxic,"Interesting that you get 'liberalism' from 'Animal Farm'.  The pigs advocated destroying the status quo so they could take over and rule the rest of the animals, because they alone had the right answers.  Sounds D. Trump and conservatives to me.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",_1sMLA
toxic,The blatant corruption within the DNC that Schatz supported lost the presidency to Trump.  If Schatz didn't go against the will of his constituents and vote for Hillary in the primaries then He might have a legitimate voice.  now he's just a liar and a lame duck.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",I0dSfS
toxic,"When will these old, crusty white men go away? At some pont a sensitive electorite needs to reject them. And the ""parties"" simply have to be devalued, to be told, demonstratively, that they don't matter and they no longer control the game. Trump's installment (I won't say election, because he wasn't elected, he was ""installed""---and the Electoral College should burn in hell, but, hey) should be all the proof any rational person would need. Americans need to take back control of their country, as they once did. And understand that those forefathers which they revere, were corrupt. They owned slaves. They owned fellow human beings. And apparently were not torn up about it. Which is troubling. And casts a rather large shadow over this ""Land of the Free"". It was for some. But not for all. And that is a big deal. Yes, even now. America cannot escape it's past. There must, at some time, be a reckoning. 
A nation cannot heal if it does not heal. If it does not try.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",rbEAoh
toxic,Civil beat common you think Caldwell will remove Ron Taketa his boss he kisses Rons butt.. The one that ran all the dirty ads at prp for kirk.  You got a better chance removing the pope..,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",vU8b8d
toxic,"Good to see the OSC is right on top of this.  And I am being totally ironic.

The OSC is a joke, which is why these scams happen over and over again in Canada.  Because they can.  

In the US, the clowns behind this scheme would already be doing time.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",3MjQjy
toxic,"Terrible article. The columnist and the quoted author could have done with more research examine different angles and viewpoints. The reality is it takes two to tango, have casual sex, and get nowhere close to long term relationships and marriage. There is no purpose to marriage and it introduces massive risk and cost to a wealthy individual. Also what an idiotic stat to use on university graduates. Whose going to make more, the gender studies moron whining about patriarchy or the electrician? What's the entrepreneurial breakdown between men and women? STEM, etc?",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",BZR5bV
toxic,"Maybe try to find some support for your inane contention. I bet it wouldn't surprise you if Martha Stewart held up two liquor stores and raped a jogger after she beat both Conor McGregor and Floyd Mayweather upon crashing their event. You have a fervent imagination, no?",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",TuwyQF
toxic,"Leftists are anti-American traitors...so, yes.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",_WNrq5
toxic,Read the constitution and get lost.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",iKtnlA
toxic,"Our President is profoundly mentally ill.  He has no idea what separation of powers means, and he is willful and prideful in his ignorance.

Every single person who voted for Trump should be deeply ashamed about what they have done.

He's sick and he's dangerous.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",WOmKG6
toxic,But we have. Republicans had no problem with mother Russia supporting them. lol  Just love the hypocrisy of republicans.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",FzG0Mh
toxic,"The deplorables should load up and remove
all those well educated lefties. We are the ones
that were raped over to pay for thier education
and all we got were the best educated crooks in 
the world. Time to remove these bums.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",RmmobP
toxic,You mean the goons that the Clinton campaign paid to start fights?,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",piiypI
toxic,"True - white privilege is a myth, but American privilege is not. However, feel free to use ""White Privilege"" as an excuse for your poor life choices.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",x7L82y
toxic,Today take the complaints to the JIVE MAN FROM KENYA that is landing here today. All of Alaska leaders will there to kiss his rear-end.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JCLk75
toxic,"By admitting his concern for political narrative, Trudeau instantly undermined his desire for reconciliation. The reaction to the Brazeau fight was stinging. Two comments under a Guardian(U.K.)article about the Rolling Stone piece sum up its effect: “So ‘privileged white guy beats up Indian’ was the ‘right kind of narrative?’ Seriously?”; and “White guy in power & entitlement looks 4 an #Indigenous human to beat up so he looks like a strong white dude. How precious & colonial supreme.”
http://www.iaffairscanada.com/2017/a-portrait-of-justin-trudeau",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",-TSNhM
toxic,"That is simply incorrect. The notion that violence against homosexuals should not be surprising is based on the fact that SOME PEOPLE will believe that it is deserving. Yes, such beliefs in THOSE PEOPLE are despicable, but you extend your ire to those who would simply acknowledge that these people exist!
We have seen police officers tried for killing minority citizens. The local mayor may warn the community that rioting and looting might ensue when the verdict is announced. If the officer is acquitted and rioting and looting do occur, do you believe that the mayor has endorsed it and he/she would cheer it as appropriate?  Your logic above suggests that you would find that mayor to be despicable!",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",XMlZt3
toxic,"Exactly which of your rights are being violated? This is the most privileged, coddled group in history. There are hospitals devoted to your health concerns, a whole ministry dedicated to advancing your gender, preferential highering and advancement in any government agency, to many advocacy groups to mention and a media that is devoted to propaganda that will advance your cause, like this coverage, and yet you turn out In droves to protest how unfairly you are treated with knitted vaginas on your heads. Wow!, you go girl, fight the man, girl power...",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",hmnFZp
toxic,Why is it always the taxpayers who have to pick up the tab for the actions of corrupt or incompetent cops? Shouldn't these cops have at least some financial liability in these cases? Maybe the prospect of being utterly financially ruined for life would make some of these cops think twice about doing something stupid.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",Puv7hJ
toxic,"Throw this lady , and millions like her out of our country . Men , women , and children here illegally need to be rounded up and thrown out .  Sympathy photos like this mean nothing.  Bank robbers and murderers can pose with they're families too---it doesn't change the fact that they broke the law.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",sO_scz
toxic,"What a joke, she paid $1000 for her sons ticket.  There was no reason he should have been sitting in her lap.  They better damn well pay her good because that is pure bullshit.  A free ticket and her money back is not enough for this bs.  So sick of hearing about the money grubbing airlines.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",H-QpTC
toxic,"This is not a ""creative solution"" as English puts it. It is the obvious, and wrong, solution of taxing hotels further.  People whine about Hawaii being an expensive destination and you can thank your lawmakers for that.  Taxes like this cause hotels to charge more when there are millions of dollars of taxes left on the table from airbnb and others.  This is not a creative solution, it is a cop out.  Mayor Caldwell claims to understand that how important the visitor industry is to the state and then he flops on an issue like this.  Pathetic all around.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",gd8sHs
toxic,Ouch. At least they are not stupid enough to hand it over to Californians.,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",y8Vpc4
toxic,"The utter madness of Rump and the clear and present danger he presents to this country have moved way beyond party politics. This not a democrat vs. Republican thing: it is imperative that all thinking Americans, regardless of political affiliation, realize an unhinged monster is about to take over and destroy this country.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",ag0F1D
toxic,"Thant would be nice, but to learn one needs brains...",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",_Vr3zN
toxic,"He was also a traitor to the kingdom, defied the president of the Unites States, broke international law, and enriched himself at the expense of the sovereign of the Hawaiian people.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",JAcmrY
toxic,"Are you daring to suggest that Trudeau's brains are in his Butts?  If that is so, perhaps The Clown Prince should have said that we will grow the economy outward from our butts instead of from our hearts.  And while I agree that Butts is by far the brainier of this duo, the PM's  arrogance, petulance, impatience to get his own way and disdain for others is inherited from Papa Pierre.  So Trudeau 2.0 shares the blame and is ultimately responsible for the cynical power grab machinations since he was elected and cannot simply pass the buck to Butts.  

But thanks for reminding me of the popular British sitcom ""Yes, Prime Minister"" in which the chief of staff/permanent secretary Sir Humphrey wears the long pants and the PM is basically a shallow figurehead.   

Didn't the LPC recently fund raise by selling life sized cardboard cut outs of Trudeau?  

How appropriate!",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",IddQ-2
toxic,You poor baby. Do you need your blankly?,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",GNtSms
toxic,"the vagina tape? is that the one with the monologue?

or maybe you mean the secret penis transcripts from brazil or the missing buttocks documents the brits uncovered a few years back?",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",F-uA4-
toxic,"The Holy Spirit moves through that God given intelligence.  Apostles are not just the the Twelve, but every witness to the resurrection.  When the last of these died, Pastors inherited their role of witnessing the resurrection of Christ.  As for natural law, it is the province of everyone who uses reason.  It does not depend on authority, indeed when authority is used to overrule the results of reason, it is only because it has lost the argument.  

In pre-Vatican II days, there was a large infrastructure of censorship to keep all teaching in line, with scholars required to seek Imprimater and Nihil Obstat from their local ordinaries and the Holy Office overseeing it all and the Index used to condemn anyone who resisted. Vatican II and the papal decrees implementing it destroyed most of this nonsense.  Now condemnation by CDF is a badge of honor and a way to sell more books.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",iQwG1c
toxic,How are the idiots going to look in you lap from a car?,mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",KR-XgF
toxic,"""Sheriff Trump has an itchy trigger finger""

With a ""varmit"" like ""Pudgy Un"", that's hardly a bad thing....",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",s6CajI
toxic,"I work at fred meyers currently at this exact location. I have had one interaction with Henry Johnson and he is every bit of an asshole that this article makes it out to be. They will write you up, and fire you for ANY perceived slight. Some of the other managers are just down right liars and will back stab you and write you up on your day off. They say they are a company about employee culture and family  but its all a lie. They dont even pay a living wage. If you can pass a mouth swab drug test (easiest one) and you like being treated like shit for shit pay, fred meyers is the place for you. Nothing fabulous about working their either.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",41VNPl
toxic,"Tump is a phoney president, he got 3 million less votes than Clinton.  Phoney president, phoney democracy.",mteb/toxic_conversations_50k,"[0, 0, 0, 0, 0, 0, 1, 0]",iMaTp4
